window_start,window_end,wind_speed_mean,wind_speed_median,wind_speed_max,wind_dir_mean,wind_dir_median,wind_dir_std
2024-03-06 03:00:00,2024-03-06 06:00:00,0.6,0.5,2.7,12.0,12.0,87.0
2024-03-06 06:00:00,2024-03-06 09:00:00,0.7,0.6,2.9,66.0,66.0,68.0
2024-03-06 04:30:00,2024-03-06 07:30:00,0.6,0.5,2.9,32.0,32.0,59.0
2024-03-06 07:30:00,2024-03-06 10:30:00,0.8,0.7,2.9,86.0,86.0,78.0
2024-03-06 09:00:00,2024-03-06 12:00:00,0.9,0.8,2.9,119.0,119.0,72.0
2024-03-06 13:30:00,2024-03-06 16:30:00,1.2,1.1,3.1,233.0,233.0,40.0
2024-03-06 12:00:00,2024-03-06 15:00:00,1.0,0.9,3.0,192.0,192.0,44.0
2024-03-06 10:30:00,2024-03-06 13:30:00,0.9,0.9,2.7,162.0,162.0,40.0
2024-03-06 15:00:00,2024-03-06 18:00:00,1.2,1.2,3.1,257.0,257.0,17.0
2024-03-06 16:30:00,2024-03-06 19:30:00,1.2,1.2,3.3,260.0,260.0,15.0
2024-03-06 18:00:00,2024-03-06 21:00:00,1.4,1.3,3.3,259.0,259.0,18.0
2024-03-06 21:00:00,2024-03-07 00:00:00,1.2,1.2,2.7,256.0,256.0,20.0
2024-03-06 19:30:00,2024-03-06 22:30:00,1.3,1.2,2.7,252.0,252.0,19.0
2024-03-06 22:30:00,2024-03-07 01:30:00,1.2,1.2,2.4,271.0,271.0,18.0
2024-03-07 03:00:00,2024-03-07 06:00:00,0.5,0.4,2.4,286.0,286.0,93.0
2024-03-07 00:00:00,2024-03-07 03:00:00,1.1,1.1,2.4,285.0,285.0,21.0
2024-03-07 01:30:00,2024-03-07 04:30:00,0.8,0.8,2.4,289.0,289.0,56.0
2024-03-07 06:00:00,2024-03-07 09:00:00,0.5,0.4,1.9,20.0,20.0,86.0
2024-03-07 04:30:00,2024-03-07 07:30:00,0.4,0.3,1.8,323.0,323.0,100.0
2024-03-07 07:30:00,2024-03-07 10:30:00,0.6,0.5,2.3,43.0,43.0,60.0
2024-03-07 13:30:00,2024-03-07 16:30:00,2.4,2.3,6.2,65.0,65.0,17.0
2024-03-07 15:00:00,2024-03-07 18:00:00,2.8,2.7,7.1,74.0,74.0,15.0
2024-03-07 10:30:00,2024-03-07 13:30:00,1.6,1.6,3.8,73.0,73.0,28.0
2024-03-07 16:30:00,2024-03-07 19:30:00,2.6,2.4,7.1,78.0,78.0,13.0
2024-03-07 18:00:00,2024-03-07 21:00:00,2.4,2.3,5.8,71.0,71.0,14.0
2024-03-07 19:30:00,2024-03-07 22:30:00,2.5,2.4,5.8,65.0,65.0,13.0
2024-03-07 21:00:00,2024-03-08 00:00:00,2.4,2.3,5.5,65.0,65.0,13.0
2024-03-07 22:30:00,2024-03-08 01:30:00,2.5,2.4,5.5,70.0,70.0,12.0
2024-03-08 00:00:00,2024-03-08 03:00:00,2.6,2.5,5.3,74.0,74.0,11.0
2024-03-08 03:00:00,2024-03-08 06:00:00,2.0,1.9,5.2,78.0,78.0,12.0
2024-03-08 01:30:00,2024-03-08 04:30:00,2.2,2.2,5.3,76.0,76.0,11.0
2024-03-08 04:30:00,2024-03-08 07:30:00,2.5,2.5,5.6,87.0,87.0,14.0
2024-03-07 12:00:00,2024-03-07 15:00:00,2.0,1.9,5.0,67.0,67.0,25.0
2024-03-07 09:00:00,2024-03-07 12:00:00,1.1,1.0,3.8,61.0,61.0,40.0
2024-03-08 06:00:00,2024-03-08 09:00:00,3.0,2.9,6.5,96.0,96.0,12.0
2024-03-08 07:30:00,2024-03-08 10:30:00,3.1,3.1,6.5,95.0,95.0,18.0
2024-03-08 09:00:00,2024-03-08 12:00:00,3.2,3.1,6.6,84.0,84.0,21.0
2024-03-08 12:00:00,2024-03-08 15:00:00,3.7,3.6,7.1,74.0,74.0,17.0
2024-03-08 10:30:00,2024-03-08 13:30:00,3.4,3.3,6.8,76.0,76.0,18.0
2024-03-08 13:30:00,2024-03-08 16:30:00,3.5,3.4,7.8,69.0,69.0,16.0
2024-03-08 15:00:00,2024-03-08 18:00:00,2.8,2.7,7.8,65.0,65.0,14.0
2024-03-08 16:30:00,2024-03-08 19:30:00,2.7,2.6,6.1,67.0,67.0,12.0
2024-03-08 18:00:00,2024-03-08 21:00:00,2.9,2.8,6.2,72.0,72.0,12.0
2024-03-08 19:30:00,2024-03-08 22:30:00,2.4,2.2,6.2,72.0,72.0,12.0
2024-03-08 22:30:00,2024-03-09 01:30:00,0.9,0.8,2.7,46.0,46.0,27.0
2024-03-08 21:00:00,2024-03-09 00:00:00,1.4,1.4,3.8,57.0,57.0,22.0
2024-03-09 00:00:00,2024-03-09 03:00:00,0.6,0.6,1.9,33.0,33.0,50.0
2024-03-09 01:30:00,2024-03-09 04:30:00,0.6,0.6,1.8,44.0,44.0,65.0
2024-03-09 03:00:00,2024-03-09 06:00:00,0.7,0.6,1.8,43.0,43.0,80.0
2024-03-09 04:30:00,2024-03-09 07:30:00,0.6,0.6,1.7,331.0,331.0,95.0
2024-03-09 07:30:00,2024-03-09 10:30:00,1.3,1.2,3.8,96.0,96.0,42.0
2024-03-09 06:00:00,2024-03-09 09:00:00,0.8,0.7,2.5,114.0,114.0,89.0
2024-03-09 09:00:00,2024-03-09 12:00:00,1.9,1.9,7.5,78.0,78.0,27.0
2024-03-09 13:30:00,2024-03-09 16:30:00,2.5,2.4,5.7,68.0,68.0,16.0
2024-03-09 10:30:00,2024-03-09 13:30:00,2.4,2.4,7.5,70.0,70.0,22.0
2024-03-09 12:00:00,2024-03-09 15:00:00,2.6,2.5,7.1,65.0,65.0,19.0
2024-03-09 15:00:00,2024-03-09 18:00:00,2.3,2.1,5.4,72.0,72.0,13.0
2024-03-09 18:00:00,2024-03-09 21:00:00,1.3,1.2,5.6,117.0,117.0,50.0
2024-03-09 16:30:00,2024-03-09 19:30:00,1.5,1.5,4.1,77.0,77.0,29.0
2024-03-09 19:30:00,2024-03-09 22:30:00,1.5,1.4,5.6,157.0,157.0,30.0
2024-03-09 21:00:00,2024-03-10 00:00:00,1.3,1.3,4.0,146.0,146.0,31.0
2024-03-09 22:30:00,2024-03-10 01:30:00,1.2,1.1,3.1,117.0,117.0,24.0
2024-03-10 00:00:00,2024-03-10 03:00:00,1.2,1.2,3.0,107.0,107.0,18.0
2024-03-10 01:30:00,2024-03-10 04:30:00,1.1,1.1,3.0,95.0,95.0,22.0
2024-03-10 03:00:00,2024-03-10 06:00:00,1.1,1.1,2.1,78.0,78.0,22.0
2024-03-10 04:30:00,2024-03-10 07:30:00,1.2,1.2,3.3,66.0,66.0,21.0
2024-03-10 07:30:00,2024-03-10 10:30:00,1.3,1.3,3.1,67.0,67.0,29.0
2024-03-10 06:00:00,2024-03-10 09:00:00,1.2,1.2,3.3,58.0,58.0,28.0
2024-03-10 09:00:00,2024-03-10 12:00:00,1.6,1.6,4.2,75.0,75.0,23.0
2024-03-10 10:30:00,2024-03-10 13:30:00,2.0,1.9,6.4,76.0,76.0,34.0
2024-03-10 12:00:00,2024-03-10 15:00:00,2.6,2.5,6.7,84.0,84.0,36.0
2024-03-10 13:30:00,2024-03-10 16:30:00,1.9,1.4,6.7,65.0,65.0,53.0
2024-03-10 15:00:00,2024-03-10 18:00:00,2.4,1.5,10.3,315.0,315.0,75.0
2024-03-10 16:30:00,2024-03-10 19:30:00,4.3,4.3,10.3,269.0,269.0,21.0
2024-03-10 18:00:00,2024-03-10 21:00:00,4.6,4.5,9.9,266.0,266.0,12.0
2024-03-10 19:30:00,2024-03-10 22:30:00,4.2,4.1,10.2,262.0,262.0,12.0
2024-03-10 21:00:00,2024-03-11 00:00:00,3.1,3.0,10.2,258.0,258.0,12.0
2024-03-10 22:30:00,2024-03-11 01:30:00,1.6,1.1,6.2,263.0,263.0,17.0
2024-03-11 00:00:00,2024-03-11 03:00:00,0.9,0.9,2.8,265.0,265.0,21.0
2024-03-11 01:30:00,2024-03-11 04:30:00,1.1,1.1,2.8,270.0,270.0,30.0
2024-03-11 03:00:00,2024-03-11 06:00:00,0.9,0.9,2.4,287.0,287.0,58.0
2024-03-11 04:30:00,2024-03-11 07:30:00,0.6,0.5,3.1,280.0,280.0,72.0
2024-03-11 06:00:00,2024-03-11 09:00:00,1.3,1.2,4.3,255.0,255.0,41.0
2024-03-11 07:30:00,2024-03-11 10:30:00,1.5,1.5,4.3,251.0,251.0,37.0
2024-03-11 09:00:00,2024-03-11 12:00:00,1.2,1.1,6.1,269.0,269.0,74.0
2024-03-11 10:30:00,2024-03-11 13:30:00,1.3,1.1,6.1,265.0,265.0,84.0
2024-03-11 12:00:00,2024-03-11 15:00:00,1.4,1.3,4.9,266.0,266.0,61.0
2024-03-11 13:30:00,2024-03-11 16:30:00,1.3,1.2,4.7,282.0,282.0,47.0
2024-03-11 15:00:00,2024-03-11 18:00:00,0.8,0.6,3.3,312.0,312.0,55.0
2024-03-11 16:30:00,2024-03-11 19:30:00,0.6,0.6,3.2,324.0,324.0,37.0
2024-03-11 18:00:00,2024-03-11 21:00:00,0.9,0.7,3.2,302.0,302.0,31.0
2024-03-11 19:30:00,2024-03-11 22:30:00,1.3,1.5,3.2,287.0,287.0,27.0
2024-03-11 21:00:00,2024-03-12 00:00:00,1.6,1.6,3.2,280.0,280.0,8.0
2024-03-11 22:30:00,2024-03-12 01:30:00,1.4,1.4,2.9,273.0,273.0,12.0
2024-03-12 00:00:00,2024-03-12 03:00:00,1.8,1.8,4.8,267.0,267.0,11.0
2024-03-12 01:30:00,2024-03-12 04:30:00,2.3,2.2,5.7,266.0,266.0,10.0
2024-03-12 03:00:00,2024-03-12 06:00:00,2.4,2.3,5.7,263.0,263.0,12.0
2024-03-12 04:30:00,2024-03-12 07:30:00,2.8,2.6,7.4,262.0,262.0,12.0
2024-03-12 06:00:00,2024-03-12 09:00:00,2.7,2.6,7.4,257.0,257.0,16.0
2024-03-12 07:30:00,2024-03-12 10:30:00,2.7,2.6,7.3,257.0,257.0,17.0
2024-03-12 09:00:00,2024-03-12 12:00:00,3.3,3.2,7.3,264.0,264.0,15.0
2024-03-12 10:30:00,2024-03-12 13:30:00,3.5,3.5,7.9,266.0,266.0,14.0
2024-03-12 12:00:00,2024-03-12 15:00:00,3.2,3.1,7.9,269.0,269.0,13.0
2024-03-12 13:30:00,2024-03-12 16:30:00,2.6,2.5,7.6,265.0,265.0,14.0
2024-03-12 15:00:00,2024-03-12 18:00:00,2.5,2.3,7.6,262.0,262.0,15.0
2024-03-12 16:30:00,2024-03-12 19:30:00,2.2,2.0,7.1,257.0,257.0,17.0
2024-03-12 18:00:00,2024-03-12 21:00:00,1.9,1.8,4.9,252.0,252.0,14.0
2024-03-12 19:30:00,2024-03-12 22:30:00,1.3,1.2,4.0,248.0,248.0,23.0
2024-03-12 21:00:00,2024-03-13 00:00:00,0.9,0.9,3.3,244.0,244.0,23.0
2024-03-12 22:30:00,2024-03-13 01:30:00,1.1,1.1,3.9,244.0,244.0,20.0
2024-03-13 00:00:00,2024-03-13 03:00:00,0.9,0.8,3.9,234.0,234.0,29.0
2024-03-13 01:30:00,2024-03-13 04:30:00,1.3,1.1,5.0,236.0,236.0,29.0
2024-03-13 03:00:00,2024-03-13 06:00:00,1.4,1.4,5.0,239.0,239.0,36.0
2024-03-13 04:30:00,2024-03-13 07:30:00,0.9,0.8,3.7,207.0,207.0,55.0
2024-03-13 06:00:00,2024-03-13 09:00:00,1.0,0.9,3.9,198.0,198.0,46.0
2024-03-13 07:30:00,2024-03-13 10:30:00,1.4,1.3,3.9,225.0,225.0,33.0
2024-03-13 09:00:00,2024-03-13 12:00:00,1.5,1.5,3.6,245.0,245.0,24.0
2024-03-13 10:30:00,2024-03-13 13:30:00,2.2,2.0,6.2,260.0,260.0,18.0
2024-03-13 12:00:00,2024-03-13 15:00:00,2.8,2.8,6.2,266.0,266.0,13.0
2024-03-13 13:30:00,2024-03-13 16:30:00,2.4,2.3,5.7,263.0,263.0,13.0
2024-03-13 15:00:00,2024-03-13 18:00:00,1.8,1.7,4.4,259.0,259.0,15.0
2024-03-13 18:00:00,2024-03-13 21:00:00,1.6,1.6,4.5,247.0,247.0,16.0
2024-03-13 16:30:00,2024-03-13 19:30:00,1.5,1.4,4.5,252.0,252.0,17.0
2024-03-13 21:00:00,2024-03-14 00:00:00,1.4,1.4,4.0,252.0,252.0,25.0
2024-03-13 19:30:00,2024-03-13 22:30:00,1.9,1.8,4.3,254.0,254.0,16.0
2024-03-14 00:00:00,2024-03-14 03:00:00,0.4,0.4,1.8,240.0,240.0,57.0
2024-03-13 22:30:00,2024-03-14 01:30:00,0.7,0.6,2.7,248.0,248.0,43.0
2024-03-14 01:30:00,2024-03-14 04:30:00,0.6,0.6,1.7,258.0,258.0,53.0
2024-03-14 03:00:00,2024-03-14 06:00:00,0.7,0.7,1.7,271.0,271.0,48.0
2024-03-14 06:00:00,2024-03-14 09:00:00,0.6,0.6,2.1,271.0,271.0,82.0
2024-03-14 07:30:00,2024-03-14 10:30:00,0.8,0.7,2.4,149.0,149.0,75.0
2024-03-14 04:30:00,2024-03-14 07:30:00,0.5,0.5,1.7,286.0,286.0,60.0
2024-03-14 09:00:00,2024-03-14 12:00:00,1.0,1.0,4.6,118.0,118.0,53.0
2024-03-14 10:30:00,2024-03-14 13:30:00,1.0,0.9,4.6,117.0,117.0,59.0
2024-03-14 12:00:00,2024-03-14 15:00:00,0.9,0.9,3.0,135.0,135.0,68.0
2024-03-14 13:30:00,2024-03-14 16:30:00,0.8,0.8,3.0,158.0,158.0,70.0
2024-03-14 15:00:00,2024-03-14 18:00:00,0.5,0.4,2.2,117.0,117.0,89.0
2024-03-14 16:30:00,2024-03-14 19:30:00,0.3,0.3,1.1,311.0,311.0,97.0
2024-03-14 18:00:00,2024-03-14 21:00:00,0.5,0.3,2.8,277.0,277.0,38.0
2024-03-14 19:30:00,2024-03-14 22:30:00,1.0,1.1,2.8,276.0,276.0,24.0
2024-03-14 21:00:00,2024-03-15 00:00:00,1.3,1.3,2.3,281.0,281.0,12.0
2024-03-14 22:30:00,2024-03-15 01:30:00,1.3,1.3,2.3,283.0,283.0,13.0
2024-03-15 00:00:00,2024-03-15 03:00:00,1.5,1.5,2.4,277.0,277.0,12.0
2024-03-15 01:30:00,2024-03-15 04:30:00,1.5,1.5,3.4,269.0,269.0,11.0
2024-03-15 03:00:00,2024-03-15 06:00:00,1.5,1.5,3.4,269.0,269.0,12.0
2024-03-15 04:30:00,2024-03-15 07:30:00,1.8,1.6,5.5,264.0,264.0,14.0
2024-03-15 06:00:00,2024-03-15 09:00:00,2.4,2.3,6.4,253.0,253.0,14.0
2024-03-15 07:30:00,2024-03-15 10:30:00,2.7,2.7,6.7,248.0,248.0,15.0
2024-03-15 09:00:00,2024-03-15 12:00:00,2.9,2.8,7.3,247.0,247.0,17.0
2024-03-15 10:30:00,2024-03-15 13:30:00,3.4,3.3,8.1,247.0,247.0,17.0
2024-03-15 13:30:00,2024-03-15 16:30:00,3.0,2.8,10.8,254.0,254.0,21.0
2024-03-15 12:00:00,2024-03-15 15:00:00,3.5,3.4,8.1,249.0,249.0,17.0
2024-03-15 15:00:00,2024-03-15 18:00:00,2.2,1.9,10.8,264.0,264.0,20.0
2024-03-15 16:30:00,2024-03-15 19:30:00,1.4,1.2,3.7,264.0,264.0,15.0
2024-03-15 18:00:00,2024-03-15 21:00:00,1.3,1.1,5.6,253.0,253.0,18.0
2024-03-15 19:30:00,2024-03-15 22:30:00,1.8,1.6,6.8,245.0,245.0,17.0
2024-03-15 21:00:00,2024-03-16 00:00:00,2.0,1.9,6.8,238.0,238.0,22.0
2024-03-15 22:30:00,2024-03-16 01:30:00,2.6,2.4,8.2,243.0,243.0,24.0
2024-03-16 00:00:00,2024-03-16 03:00:00,3.0,2.9,8.2,247.0,247.0,19.0
2024-03-16 01:30:00,2024-03-16 04:30:00,2.2,2.2,6.3,236.0,236.0,22.0
2024-03-16 03:00:00,2024-03-16 06:00:00,2.2,2.1,6.5,237.0,237.0,20.0
2024-03-16 06:00:00,2024-03-16 09:00:00,3.6,3.4,10.4,253.0,253.0,15.0
2024-03-16 04:30:00,2024-03-16 07:30:00,2.8,2.7,7.6,245.0,245.0,16.0
2024-03-16 07:30:00,2024-03-16 10:30:00,4.3,4.1,10.4,259.0,259.0,14.0
2024-03-16 09:00:00,2024-03-16 12:00:00,4.6,4.5,11.0,259.0,259.0,14.0
2024-03-16 12:00:00,2024-03-16 15:00:00,3.7,3.4,11.5,269.0,269.0,19.0
2024-03-16 10:30:00,2024-03-16 13:30:00,4.4,4.3,11.5,264.0,264.0,20.0
2024-03-16 15:00:00,2024-03-16 18:00:00,1.9,1.9,5.0,249.0,249.0,16.0
2024-03-16 13:30:00,2024-03-16 16:30:00,2.7,2.6,8.6,259.0,259.0,17.0
2024-03-16 16:30:00,2024-03-16 19:30:00,1.8,1.7,5.0,258.0,258.0,21.0
2024-03-16 18:00:00,2024-03-16 21:00:00,1.9,1.9,5.0,279.0,279.0,20.0
2024-03-16 19:30:00,2024-03-16 22:30:00,1.4,1.4,4.7,285.0,285.0,18.0
2024-03-16 21:00:00,2024-03-17 00:00:00,0.8,0.7,3.5,280.0,280.0,26.0
2024-03-16 22:30:00,2024-03-17 01:30:00,0.6,0.6,1.5,292.0,292.0,44.0
2024-03-17 00:00:00,2024-03-17 03:00:00,0.5,0.5,1.5,318.0,318.0,71.0
2024-03-17 01:30:00,2024-03-17 04:30:00,0.4,0.4,0.9,339.0,339.0,88.0
2024-03-17 03:00:00,2024-03-17 06:00:00,0.4,0.3,1.3,19.0,19.0,84.0
2024-03-17 04:30:00,2024-03-17 07:30:00,0.6,0.6,2.4,91.0,91.0,57.0
2024-03-17 09:00:00,2024-03-17 12:00:00,1.0,1.0,3.5,154.0,154.0,76.0
2024-03-17 06:00:00,2024-03-17 09:00:00,1.1,1.1,2.5,112.0,112.0,26.0
2024-03-17 07:30:00,2024-03-17 10:30:00,1.1,1.0,2.5,125.0,125.0,48.0
2024-03-17 10:30:00,2024-03-17 13:30:00,1.6,1.5,7.0,260.0,260.0,76.0
2024-03-17 12:00:00,2024-03-17 15:00:00,2.0,1.9,7.0,282.0,282.0,28.0
2024-03-17 16:30:00,2024-03-17 19:30:00,0.4,0.3,3.1,334.0,334.0,87.0
2024-03-17 13:30:00,2024-03-17 16:30:00,1.6,1.6,4.8,284.0,284.0,21.0
2024-03-17 15:00:00,2024-03-17 18:00:00,0.8,0.6,3.5,294.0,294.0,57.0
2024-03-17 18:00:00,2024-03-17 21:00:00,0.5,0.4,2.1,317.0,317.0,84.0
2024-03-17 21:00:00,2024-03-18 00:00:00,0.4,0.4,1.5,302.0,302.0,64.0
2024-03-17 22:30:00,2024-03-18 01:30:00,0.8,0.8,3.0,277.0,277.0,37.0
2024-03-17 19:30:00,2024-03-17 22:30:00,0.4,0.4,1.2,317.0,317.0,69.0
2024-03-18 00:00:00,2024-03-18 03:00:00,1.2,1.2,3.0,274.0,274.0,12.0
2024-03-18 01:30:00,2024-03-18 04:30:00,1.0,1.0,2.7,264.0,264.0,24.0
2024-03-18 03:00:00,2024-03-18 06:00:00,0.6,0.6,1.8,237.0,237.0,66.0
2024-03-18 04:30:00,2024-03-18 07:30:00,0.4,0.4,1.8,144.0,144.0,107.0
2024-03-18 06:00:00,2024-03-18 09:00:00,0.4,0.4,1.7,180.0,180.0,118.0
2024-03-18 07:30:00,2024-03-18 10:30:00,0.7,0.7,2.2,264.0,264.0,66.0
2024-03-18 09:00:00,2024-03-18 12:00:00,1.3,1.1,4.6,281.0,281.0,28.0
2024-03-18 10:30:00,2024-03-18 13:30:00,1.7,1.7,4.6,282.0,282.0,19.0
2024-03-18 12:00:00,2024-03-18 15:00:00,1.7,1.7,4.5,287.0,287.0,16.0
2024-03-18 13:30:00,2024-03-18 16:30:00,2.1,2.1,5.2,283.0,283.0,16.0
2024-03-18 15:00:00,2024-03-18 18:00:00,2.6,2.5,5.8,272.0,272.0,15.0
2024-03-18 16:30:00,2024-03-18 19:30:00,2.5,2.4,5.8,259.0,259.0,14.0
2024-03-18 18:00:00,2024-03-18 21:00:00,2.3,2.3,5.1,254.0,254.0,13.0
2024-03-18 19:30:00,2024-03-18 22:30:00,2.2,2.1,5.1,262.0,262.0,13.0
2024-03-18 21:00:00,2024-03-19 00:00:00,2.2,2.1,5.2,269.0,269.0,11.0
2024-03-18 22:30:00,2024-03-19 01:30:00,2.2,2.2,5.2,269.0,269.0,12.0
2024-03-19 00:00:00,2024-03-19 03:00:00,1.8,1.8,4.6,271.0,271.0,12.0
2024-03-19 01:30:00,2024-03-19 04:30:00,1.3,1.4,3.1,279.0,279.0,34.0
2024-03-19 03:00:00,2024-03-19 06:00:00,0.6,0.3,3.1,307.0,307.0,68.0
2024-03-19 04:30:00,2024-03-19 07:30:00,0.6,0.4,2.6,279.0,279.0,68.0
2024-03-19 06:00:00,2024-03-19 09:00:00,0.8,0.7,2.6,239.0,239.0,54.0
2024-03-19 07:30:00,2024-03-19 10:30:00,0.7,0.7,2.5,228.0,228.0,73.0
2024-03-19 09:00:00,2024-03-19 12:00:00,1.0,0.9,5.3,30.0,30.0,130.0
2024-03-19 12:00:00,2024-03-19 15:00:00,1.2,1.2,3.8,73.0,73.0,59.0
2024-03-19 10:30:00,2024-03-19 13:30:00,1.2,1.1,5.3,69.0,69.0,56.0
2024-03-19 15:00:00,2024-03-19 18:00:00,0.8,0.7,3.3,43.0,43.0,34.0
2024-03-19 13:30:00,2024-03-19 16:30:00,1.0,0.8,3.7,55.0,55.0,58.0
2024-03-19 16:30:00,2024-03-19 19:30:00,0.8,0.7,2.0,56.0,56.0,27.0
2024-03-19 18:00:00,2024-03-19 21:00:00,0.7,0.7,1.8,88.0,88.0,24.0
2024-03-19 19:30:00,2024-03-19 22:30:00,0.8,0.7,1.8,91.0,91.0,20.0
2024-03-19 21:00:00,2024-03-20 00:00:00,0.5,0.5,1.4,67.0,67.0,42.0
2024-03-20 00:00:00,2024-03-20 03:00:00,0.4,0.3,0.9,313.0,313.0,78.0
2024-03-19 22:30:00,2024-03-20 01:30:00,0.3,0.3,1.2,34.0,34.0,75.0
2024-03-20 03:00:00,2024-03-20 06:00:00,0.4,0.3,1.2,281.0,281.0,86.0
2024-03-20 01:30:00,2024-03-20 04:30:00,0.4,0.3,1.2,285.0,285.0,58.0
2024-03-20 04:30:00,2024-03-20 07:30:00,0.5,0.4,1.5,235.0,235.0,132.0
2024-03-20 06:00:00,2024-03-20 09:00:00,0.8,0.7,3.8,131.0,131.0,80.0
2024-03-20 07:30:00,2024-03-20 10:30:00,1.3,1.2,5.1,108.0,108.0,38.0
2024-03-20 09:00:00,2024-03-20 12:00:00,1.7,1.7,5.1,94.0,94.0,33.0
2024-03-20 10:30:00,2024-03-20 13:30:00,1.4,1.4,4.3,87.0,87.0,56.0
2024-03-20 12:00:00,2024-03-20 15:00:00,1.1,1.0,3.8,65.0,65.0,68.0
2024-03-20 13:30:00,2024-03-20 16:30:00,0.9,0.9,3.8,45.0,45.0,49.0
2024-03-20 15:00:00,2024-03-20 18:00:00,0.7,0.7,2.6,28.0,28.0,34.0
2024-03-20 16:30:00,2024-03-20 19:30:00,0.8,0.7,2.0,29.0,29.0,22.0
2024-03-20 18:00:00,2024-03-20 21:00:00,1.0,1.1,2.1,52.0,52.0,22.0
2024-03-20 19:30:00,2024-03-20 22:30:00,0.7,0.5,2.1,76.0,76.0,31.0
2024-03-20 21:00:00,2024-03-21 00:00:00,0.4,0.4,1.4,73.0,73.0,63.0
2024-03-21 00:00:00,2024-03-21 03:00:00,0.9,0.9,2.6,282.0,282.0,47.0
2024-03-20 22:30:00,2024-03-21 01:30:00,0.5,0.4,1.6,322.0,322.0,101.0
2024-03-21 01:30:00,2024-03-21 04:30:00,1.4,1.4,2.8,281.0,281.0,16.0
2024-03-21 03:00:00,2024-03-21 06:00:00,1.4,1.4,2.8,274.0,274.0,10.0
2024-03-21 04:30:00,2024-03-21 07:30:00,2.0,1.7,7.0,265.0,265.0,12.0
2024-03-21 06:00:00,2024-03-21 09:00:00,3.1,2.8,8.1,262.0,262.0,14.0
2024-03-21 07:30:00,2024-03-21 10:30:00,3.7,3.6,9.2,266.0,266.0,15.0
2024-03-21 09:00:00,2024-03-21 12:00:00,3.2,3.1,9.2,256.0,256.0,18.0
2024-03-21 10:30:00,2024-03-21 13:30:00,2.9,2.8,7.6,258.0,258.0,21.0
2024-03-21 12:00:00,2024-03-21 15:00:00,2.8,2.9,7.9,270.0,270.0,34.0
2024-03-21 13:30:00,2024-03-21 16:30:00,2.1,1.8,7.9,275.0,275.0,44.0
2024-03-21 15:00:00,2024-03-21 18:00:00,1.3,1.2,5.6,286.0,286.0,34.0
2024-03-21 16:30:00,2024-03-21 19:30:00,1.1,1.0,3.3,288.0,288.0,25.0
2024-03-21 19:30:00,2024-03-21 22:30:00,1.2,1.2,2.7,279.0,279.0,13.0
2024-03-21 18:00:00,2024-03-21 21:00:00,1.2,1.2,2.3,283.0,283.0,18.0
2024-03-21 21:00:00,2024-03-22 00:00:00,1.1,1.0,2.7,276.0,276.0,17.0
2024-03-21 22:30:00,2024-03-22 01:30:00,1.1,1.1,2.4,286.0,286.0,19.0
2024-03-22 00:00:00,2024-03-22 03:00:00,1.2,1.2,2.4,294.0,294.0,15.0
2024-03-22 01:30:00,2024-03-22 04:30:00,1.2,1.2,2.5,285.0,285.0,22.0
2024-03-22 03:00:00,2024-03-22 06:00:00,1.1,1.1,3.0,267.0,267.0,24.0
2024-03-22 07:30:00,2024-03-22 10:30:00,2.0,1.9,4.6,265.0,265.0,24.0
2024-03-22 04:30:00,2024-03-22 07:30:00,1.2,1.2,3.0,259.0,259.0,24.0
2024-03-22 06:00:00,2024-03-22 09:00:00,1.6,1.5,4.4,258.0,258.0,24.0
2024-03-22 09:00:00,2024-03-22 12:00:00,2.0,2.0,5.0,278.0,278.0,27.0
2024-03-22 12:00:00,2024-03-22 15:00:00,1.8,1.8,4.6,249.0,249.0,31.0
2024-03-22 10:30:00,2024-03-22 13:30:00,2.0,1.9,5.0,270.0,270.0,31.0
2024-03-22 13:30:00,2024-03-22 16:30:00,2.0,2.0,5.3,249.0,249.0,26.0
2024-03-22 15:00:00,2024-03-22 18:00:00,1.7,1.4,5.3,273.0,273.0,20.0
2024-03-22 18:00:00,2024-03-22 21:00:00,1.1,1.1,2.4,277.0,277.0,20.0
2024-03-22 16:30:00,2024-03-22 19:30:00,1.0,1.0,2.5,285.0,285.0,18.0
2024-03-22 19:30:00,2024-03-22 22:30:00,1.2,1.2,2.9,268.0,268.0,13.0
2024-03-22 21:00:00,2024-03-23 00:00:00,1.2,1.2,2.9,273.0,273.0,14.0
2024-03-23 00:00:00,2024-03-23 03:00:00,1.4,1.2,5.3,251.0,251.0,23.0
2024-03-22 22:30:00,2024-03-23 01:30:00,1.5,1.3,5.3,268.0,268.0,18.0
2024-03-23 01:30:00,2024-03-23 04:30:00,1.3,1.2,5.2,245.0,245.0,24.0
2024-03-23 03:00:00,2024-03-23 06:00:00,1.8,1.7,5.2,242.0,242.0,18.0
2024-03-23 06:00:00,2024-03-23 09:00:00,3.8,3.6,12.6,260.0,260.0,22.0
2024-03-23 04:30:00,2024-03-23 07:30:00,2.4,2.2,12.5,244.0,244.0,20.0
2024-03-23 07:30:00,2024-03-23 10:30:00,4.6,4.4,13.3,273.0,273.0,16.0
2024-03-23 09:00:00,2024-03-23 12:00:00,4.4,4.1,13.3,274.0,274.0,13.0
2024-03-23 10:30:00,2024-03-23 13:30:00,3.9,3.8,10.6,272.0,272.0,15.0
