window_start,window_end,P_coef_N,H_coef_N,var_red_N,P_coef_E,H_coef_E,var_red_E,P_coef_Z,H_coef_Z,var_red_Z,cc_zero_N_P,cc_max_N_P,cc_lag_N_P,cc_zero_N_H,cc_max_N_H,cc_lag_N_H,cc_zero_E_P,cc_max_E_P,cc_lag_E_P,cc_zero_E_H,cc_max_E_H,cc_lag_E_H,cc_zero_Z_P,cc_max_Z_P,cc_lag_Z_P,cc_zero_Z_H,cc_max_Z_H,cc_lag_Z_H
2024-03-15 12:00:00,2024-03-15 15:00:00,1.894844478682481e-10,-1.4389053864638468e-11,22.04,-5.3420104889114155e-11,-7.632561965764615e-11,7.15,4.372586618137094e-11,6.321132706478852e-12,3.74,0.4681733130457387,0.4763423636362688,4,-0.034356041280148346,0.2715639266177108,100,-0.15423091248417511,-0.3703846046344398,-19,-0.2188420154587702,-0.2256853679704168,-3,0.19150937559457976,0.20483314296873797,-3,0.02788809936713088,-0.25017644082502316,-15
2024-03-15 13:30:00,2024-03-15 16:30:00,1.7048417924787015e-10,2.5257457018206563e-11,40.99,-1.1696506741756557e-10,-7.086739005101743e-11,31.31,-1.4545324072179814e-11,1.760924871506607e-11,1.99,0.6333940103159997,0.6418410037581521,-4,0.09667301209498261,0.2723435604076355,91,-0.47936588561419746,-0.6242087424252324,-18,-0.29109468347020484,-0.35936130204078853,77,-0.0898689052112706,-0.3297112351057955,24,0.10843866258600474,0.20709590284784116,11
2024-03-15 15:00:00,2024-03-15 18:00:00,1.7930760547473263e-10,2.1610801029233174e-11,57.32,-1.1801658710002314e-10,-7.479509708267886e-11,45.33,-2.4686191183871338e-11,2.599932077755992e-11,5.51,0.7516537834487695,0.7685076547032297,-6,0.09067841085227812,-0.2881610017581556,-100,-0.5687284787181747,-0.706925547333846,-18,-0.3603995705278201,-0.4678159270880283,76,-0.16170525538853825,-0.38593171046517755,99,0.1701906953251844,0.2592462145924554,-71
2024-03-15 16:30:00,2024-03-15 19:30:00,2.1410846378705441e-10,-5.832031359302526e-12,73.02,-1.334044913779277e-10,-4.9228132502337127e-11,50.29,-2.22767748626077e-11,1.7782955333466453e-11,3.38,0.854210374775258,0.8544996643896532,1,-0.02797198271600948,-0.4949141532660425,-100,-0.6658609851306588,-0.7976108013573002,-18,-0.24031530301038348,0.3904962064137908,-100,-0.14486062084091064,-0.2710304591618937,27,0.11382326504501701,0.16155033865932492,-100
2024-03-15 18:00:00,2024-03-15 21:00:00,1.9949257426353724e-10,-4.882429918467656e-12,76.63,-1.29844940891097e-10,-4.5936192367789875e-11,52.0,-2.119565500937791e-11,-2.0714237858989336e-12,1.35,0.8751052433493582,0.875294401706197,1,-0.016358150736846364,-0.4523465445528927,-100,-0.6797987219812937,-0.7773136097787167,-18,-0.24483085144756575,-0.36139254922438163,100,-0.11550081832712301,-0.20667047526067925,-65,-0.012110314714215368,-0.13064762003575675,100
2024-03-16 00:00:00,2024-03-16 03:00:00,1.8764320480600174e-10,-7.306780968727538e-13,32.14,-1.0377659177530587e-10,-7.534779956738923e-11,16.46,3.639311907115907e-11,9.512476399949267e-12,0.17,0.5669168917427484,0.5732493295992201,3,-0.007153373018287517,0.24208160420843625,100,-0.3279181436027681,-0.506730338145443,-14,-0.23636133204174567,-0.23636133204174567,0,0.03988651215804488,-0.06589893729719906,-21,0.010246753886573465,0.056170478747892306,9
2024-03-15 22:30:00,2024-03-16 01:30:00,1.7446772532105983e-10,2.149117980287764e-11,30.91,-7.999158320147446e-11,-1.1427207457472948e-10,19.88,3.958537509699331e-11,2.1224104956140856e-12,0.96,0.5517897265462505,0.5549611367371176,3,0.0693597337832357,0.30732834462939645,60,-0.2555417771757968,-0.4949868563297997,-16,-0.3659399884108172,-0.3659399884108172,0,0.09789515783784768,-0.12276049122025179,-26,0.0054842509108292475,-0.15525079282552245,-14
2024-03-15 21:00:00,2024-03-16 00:00:00,1.7971340045562206e-10,5.337569847534946e-12,44.56,-1.216055253053811e-10,-4.7706011566025444e-11,28.13,7.455809105128333e-12,-4.765089135116587e-12,0.25,0.66725982700385,0.6809108202424206,6,0.017596525959419188,0.3463337133833025,100,-0.49384485430496483,-0.6380052382224043,-18,-0.19187155846185125,0.4036089470143382,-100,0.04232546957517225,-0.25279562393877153,-30,-0.027437631060617734,-0.22023904024461316,-15
2024-03-15 19:30:00,2024-03-15 22:30:00,2.0402718402298727e-10,1.439119221053854e-11,60.3,-1.3735668276684615e-10,-4.914469634779924e-11,39.27,-3.579446355297501e-12,-9.746387548345911e-12,0.28,0.7746173767954193,0.7796342547634391,4,0.052167317850673155,0.3843623033466564,100,-0.5899579405806167,-0.709254364573903,-15,-0.2096094801131611,0.27506760213931264,-100,-0.018032552238984485,-0.23668522521970847,-28,-0.04933608369442608,-0.1936397709287781,-14
2024-03-16 04:30:00,2024-03-16 07:30:00,1.7503082965328152e-10,1.8867047482425734e-11,22.03,-8.141069242541762e-11,-1.1127395146230889e-10,22.23,8.235195947859054e-11,8.378417755969994e-12,8.14,0.46665678191806076,0.4945624369708447,6,0.051604683969448846,0.3424427373248156,23,-0.27827720404021034,-0.5071551097843502,-15,-0.38115169184195424,-0.3833790205911405,1,0.28378971087805355,0.28700915629822954,-1,0.030172690877995244,-0.27336273893952456,-14
